#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
7835,2020/10/11,2020101103004201,52,55,100,151.0,15100.0
7837,2020/10/11,2020101103004069,42,52,200,152.0,30400.0
7839,2020/10/11,2020101103003823,42,42,30,151.0,4530.0
7841,2020/10/11,2020101103003490,36,17,400,149.0,59600.0
7843,2020/10/11,2020101103003248,35,42,50,150.0,7500.0
7845,2020/10/11,2020101103002772,45,38,100,149.0,14900.0
7847,2020/10/11,2020101103002694,33,42,25,151.0,3775.0
7849,2020/10/11,2020101103002672,7,17,30,150.0,4500.0
7851,2020/10/11,2020101103005540,57,49,4000,151.0,604000.0
7853,2020/10/11,2020101103005536,14,49,230,152.0,34960.0
7855,2020/10/11,2020101103005532,17,49,100,152.0,15200.0
7857,2020/10/11,2020101103005516,43,49,1000,154.0,154000.0
7859,2020/10/11,2020101103005493,47,42,500,153.0,76500.0
7861,2020/10/11,2020101103005443,58,49,100,154.0,15400.0
7863,2020/10/11,2020101103005279,49,26,50,155.0,7750.0
7865,2020/10/11,2020101103005251,32,45,280,155.0,43400.0
7867,2020/10/11,2020101103005044,45,8,200,154.0,30800.0
7869,2020/10/11,2020101103004978,45,5,111,154.0,17094.0
7871,2020/10/11,2020101103004868,8,14,10,152.0,1520.0
7873,2020/10/11,2020101103004802,5,46,210,153.0,32130.0
7875,2020/10/11,2020101103004756,43,42,500,153.0,76500.0
7877,2020/10/11,2020101103004680,40,54,710,152.0,107920.0
7879,2020/10/11,2020101103004569,45,42,570,152.0,86640.0
7881,2020/10/11,2020101103004344,8,42,10,152.0,1520.0
7883,2020/10/11,2020101103004287,42,34,50,151.0,7550.0
7885,2020/10/11,2020101103004200,38,55,400,151.0,60400.0
7887,2020/10/11,2020101103004041,59,52,10,152.0,1520.0
7889,2020/10/11,2020101103003737,35,42,50,151.0,7550.0
7891,2020/10/11,2020101103003251,36,42,200,150.0,30000.0
7893,2020/10/11,2020101103003247,25,42,500,150.0,75000.0
7895,2020/10/11,2020101103002771,33,38,75,151.0,11325.0
7897,2020/10/11,2020101103002693,33,34,100,151.0,15100.0
7899,2020/10/11,2020101103002588,7,38,1500,149.0,223500.0
7801,2020/10/11,2020101103002300,6,42,100,148.0,14800.0
7803,2020/10/11,2020101103002108,19,53,100,149.0,14900.0
7805,2020/10/11,2020101103001942,52,46,40,150.0,6000.0
7807,2020/10/11,2020101103001811,42,54,150,151.0,22650.0
7809,2020/10/11,2020101103001632,42,17,125,151.0,18875.0
7811,2020/10/11,2020101103001583,53,42,50,152.0,7600.0
7813,2020/10/11,2020101103001277,38,5,30,154.0,4620.0
7815,2020/10/11,2020101103001215,22,44,10,152.0,1520.0
7817,2020/10/11,2020101103000994,11,57,100,154.0,15400.0
7819,2020/10/11,2020101103000961,52,42,200,152.0,30400.0
7821,2020/10/11,2020101103000948,34,6,41,154.0,6314.0
7823,2020/10/11,2020101103000835,58,56,59,154.0,9086.0
7825,2020/10/11,2020101103000677,39,32,50,155.0,7750.0
7827,2020/10/11,2020101103000655,39,51,45,155.0,6975.0
7829,2020/10/11,2020101103000630,26,40,165,155.0,25575.0
7831,2020/10/11,2020101103000597,38,40,125,155.0,19375.0
7833,2020/10/11,2020101103000576,36,6,300,156.0,46800.0
7835,2020/10/11,2020101103000522,42,42,400,157.0,62800.0
7837,2020/10/11,2020101103000406,25,56,392,159.0,62328.0
7839,2020/10/11,2020101103000332,20,3,356,158.0,56248.0
7841,2020/10/11,2020101103000258,41,57,50,158.0,7900.0
7843,2020/10/11,2020101103000254,33,43,60,157.0,9420.0
7845,2020/10/11,2020101103000215,42,35,10,157.0,1570.0
7847,2020/10/11,2020101103000175,58,51,45,160.0,7200.0
7849,2020/10/11,2020101103000161,49,35,160,158.0,25280.0
7851,2020/10/11,2020101103002301,58,42,500,147.0,73500.0
7853,2020/10/11,2020101103002130,19,48,40,149.0,5960.0
7855,2020/10/11,2020101103001943,19,46,160,149.0,23840.0
7857,2020/10/11,2020101103001842,11,42,500,152.0,76000.0
7859,2020/10/11,2020101103001655,42,17,100,151.0,15100.0
7861,2020/10/11,2020101103001584,6,42,20,151.0,3020.0
7863,2020/10/11,2020101103001359,58,33,50,151.0,7550.0
7865,2020/10/11,2020101103001216,26,44,90,152.0,13680.0
7867,2020/10/11,2020101103001017,11,45,500,155.0,77500.0
7869,2020/10/11,2020101103000974,11,42,100,152.0,15200.0
7871,2020/10/11,2020101103000958,19,42,100,153.0,15300.0
7873,2020/10/11,2020101103000929,58,14,41,154.0,6314.0
7875,2020/10/11,2020101103000729,39,14,480,155.0,74400.0
7877,2020/10/11,2020101103000657,49,40,100,156.0,15600.0
7879,2020/10/11,2020101103000652,26,18,35,155.0,5425.0
7881,2020/10/11,2020101103000607,38,40,500,155.0,77500.0
7883,2020/10/11,2020101103000577,1,6,125,156.0,19500.0
7885,2020/10/11,2020101103000572,39,59,100,156.0,15600.0
7887,2020/10/11,2020101103000437,20,56,104,158.0,16432.0
7889,2020/10/11,2020101103000343,20,21,40,158.0,6320.0
7891,2020/10/11,2020101103000259,19,57,390,157.0,61230.0
7893,2020/10/11,2020101103000255,42,43,100,157.0,15700.0
7895,2020/10/11,2020101103000218,42,25,100,157.0,15700.0
7897,2020/10/11,2020101103000186,39,51,40,160.0,6400.0
7899,2020/10/11,2020101103000162,42,35,400,158.0,63200.0
7901,2020/10/11,2020101103002302,14,42,200,147.0,29400.0
7903,2020/10/11,2020101103002298,11,42,300,148.0,44400.0
7905,2020/10/11,2020101103001959,11,17,50,150.0,7500.0
7907,2020/10/11,2020101103001855,42,8,125,151.0,18875.0
7909,2020/10/11,2020101103001778,38,54,30,152.0,4560.0
7911,2020/10/11,2020101103001585,35,42,200,151.0,30200.0
7913,2020/10/11,2020101103001539,6,53,135,151.0,20385.0
7915,2020/10/11,2020101103001252,26,33,110,152.0,16720.0
7917,2020/10/11,2020101103001068,11,45,200,155.0,31000.0
7919,2020/10/11,2020101103000984,58,6,59,151.0,8909.0
7921,2020/10/11,2020101103000959,55,42,100,153.0,15300.0
7923,2020/10/11,2020101103000930,34,14,59,154.0,9086.0
7925,2020/10/11,2020101103000777,39,45,425,155.0,65875.0
7927,2020/10/11,2020101103000675,38,58,200,155.0,31000.0
7929,2020/10/11,2020101103000653,33,18,90,155.0,13950.0
7931,2020/10/11,2020101103000619,38,56,40,155.0,6200.0
7933,2020/10/11,2020101103000590,42,6,125,155.0,19375.0
7935,2020/10/11,2020101103000574,39,6,900,156.0,140400.0
7937,2020/10/11,2020101103000507,40,50,150,157.0,23550.0
7939,2020/10/11,2020101103000376,25,51,108,159.0,17172.0
7941,2020/10/11,2020101103000278,42,57,60,157.0,9420.0
7943,2020/10/11,2020101103000256,55,43,100,157.0,15700.0
7945,2020/10/11,2020101103000240,22,51,50,159.0,7950.0
7947,2020/10/11,2020101103000199,54,51,100,160.0,16000.0
7949,2020/10/11,2020101103000163,42,35,300,158.0,47400.0
7951,2020/10/11,2020101103002343,57,7,300,147.0,44100.0
7953,2020/10/11,2020101103002299,58,42,500,148.0,74000.0
7955,2020/10/11,2020101103002009,11,17,20,150.0,3000.0
7957,2020/10/11,2020101103001900,39,42,500,150.0,75000.0
7959,2020/10/11,2020101103001797,38,54,20,152.0,3040.0
7961,2020/10/11,2020101103001596,58,57,10,153.0,1530.0
7963,2020/10/11,2020101103001542,53,56,50,152.0,7600.0
7965,2020/10/11,2020101103001253,58,33,390,151.0,58890.0
7967,2020/10/11,2020101103001079,11,5,59,154.0,9086.0
7969,2020/10/11,2020101103000993,11,41,100,154.0,15400.0
7971,2020/10/11,2020101103000960,58,42,1000,152.0,152000.0
7973,2020/10/11,2020101103000947,11,45,1000,155.0,155000.0
7975,2020/10/11,2020101103000778,36,45,500,155.0,77500.0
7977,2020/10/11,2020101103000676,38,40,200,156.0,31200.0
7979,2020/10/11,2020101103000654,33,51,110,155.0,17050.0
7981,2020/10/11,2020101103000629,38,40,335,155.0,51925.0
7983,2020/10/11,2020101103000596,42,40,375,155.0,58125.0
7985,2020/10/11,2020101103000575,35,6,400,156.0,62400.0
7987,2020/10/11,2020101103000521,40,42,350,157.0,54950.0
7989,2020/10/11,2020101103000377,25,5,500,159.0,79500.0
7991,2020/10/11,2020101103000279,42,51,40,159.0,6360.0
7993,2020/10/11,2020101103000257,19,43,110,157.0,17270.0
7995,2020/10/11,2020101103000253,42,43,130,157.0,20410.0
7997,2020/10/11,2020101103000214,55,51,100,160.0,16000.0
7999,2020/10/11,2020101103000174,58,35,10,158.0,1580.0
7901,2020/10/11,2020101103000145,58,51,50,160.0,8000.0
7903,2020/10/11,2020101103000139,54,49,100,160.0,16000.0
7905,2020/10/11,2020101103000111,6,49,10,161.0,1610.0
7907,2020/10/11,2020101103000066,42,48,130,158.0,20540.0
7909,2020/10/11,2020101103000034,42,41,100,155.0,15500.0
7911,2020/10/11,2020101103000028,49,14,510,157.0,80070.0
7913,2020/10/08,2020100803013870,45,40,150,150.0,22500.0
7915,2020/10/08,2020100803013757,49,42,1000,150.0,150000.0
7917,2020/10/08,2020100803013593,6,52,165,149.0,24585.0
7919,2020/10/08,2020100803013411,50,14,71,150.0,10650.0
7921,2020/10/08,2020100803013169,5,14,10,150.0,1500.0
7923,2020/10/08,2020100803012834,57,58,100,149.0,14900.0
7925,2020/10/08,2020100803012783,19,17,10,150.0,1500.0
7927,2020/10/08,2020100803012779,8,21,80,151.0,12080.0
7929,2020/10/08,2020100803012503,55,14,13,151.0,1963.0
7931,2020/10/08,2020100803012384,28,57,100,151.0,15100.0
7933,2020/10/08,2020100803012170,5,17,63,151.0,9513.0
7935,2020/10/08,2020100803012102,6,14,529,151.0,79879.0
7937,2020/10/08,2020100803012017,42,39,29,151.0,4379.0
7939,2020/10/08,2020100803011478,4,52,500,151.0,75500.0
7941,2020/10/08,2020100803011474,57,52,500,151.0,75500.0
7943,2020/10/08,2020100803011338,17,47,500,151.0,75500.0
7945,2020/10/08,2020100803011219,45,53,10,151.0,1510.0
7947,2020/10/08,2020100803010807,55,29,311,151.0,46961.0
7949,2020/10/08,2020100803010608,32,14,200,151.0,30200.0
7951,2020/10/11,2020101103000160,42,35,70,158.0,11060.0
7953,2020/10/11,2020101103000143,5,38,20,160.0,3200.0
7955,2020/10/11,2020101103000120,49,49,160,160.0,25600.0
7957,2020/10/11,2020101103000101,8,14,10,161.0,1610.0
7959,2020/10/11,2020101103000049,42,59,10,157.0,1570.0
7961,2020/10/11,2020101103000030,49,11,100,157.0,15700.0
7963,2020/10/11,2020101103000006,34,57,20,157.0,3140.0
7965,2020/10/08,2020100803013857,34,42,29,150.0,4350.0
7967,2020/10/08,2020100803013678,34,14,29,150.0,4350.0
7969,2020/10/08,2020100803013474,57,42,1665,149.0,248085.0
7971,2020/10/08,2020100803013255,57,14,500,149.0,74500.0
7973,2020/10/08,2020100803013085,57,14,200,150.0,30000.0
7975,2020/10/08,2020100803012785,26,17,175,149.0,26075.0
7977,2020/10/08,2020100803012781,53,17,465,150.0,69750.0
7979,2020/10/08,2020100803012584,18,33,500,151.0,75500.0
7981,2020/10/08,2020100803012386,34,57,13,151.0,1963.0
7983,2020/10/08,2020100803012320,5,49,50,151.0,7550.0
7985,2020/10/08,2020100803012104,34,14,100,150.0,15000.0
7987,2020/10/08,2020100803012078,51,38,29,151.0,4379.0
7989,2020/10/08,2020100803011606,58,52,59,151.0,8909.0
7991,2020/10/08,2020100803011476,45,52,250,151.0,37750.0
7993,2020/10/08,2020100803011472,17,52,820,151.0,123820.0
7995,2020/10/08,2020100803011336,25,47,50,151.0,7550.0
7997,2020/10/08,2020100803011127,55,38,80,151.0,12080.0
7999,2020/10/08,2020100803010675,55,8,200,151.0,30200.0
8001,2020/10/11,2020101103000159,42,39,100,158.0,15800.0
8003,2020/10/11,2020101103000142,5,49,70,160.0,11200.0
8005,2020/10/11,2020101103000112,51,49,100,160.0,16000.0
8007,2020/10/11,2020101103000072,51,19,200,160.0,32000.0
8009,2020/10/11,2020101103000048,42,7,50,157.0,7850.0
8011,2020/10/11,2020101103000029,49,8,20,157.0,3140.0
8013,2020/10/11,2020101103000005,58,57,20,157.0,3140.0
8015,2020/10/08,2020100803013783,45,42,500,150.0,75000.0
8017,2020/10/08,2020100803013594,36,52,35,149.0,5215.0
8019,2020/10/08,2020100803013443,57,52,2200,149.0,327800.0
8021,2020/10/08,2020100803013241,1,14,100,150.0,15000.0
8023,2020/10/08,2020100803013040,17,52,50,151.0,7550.0
8025,2020/10/08,2020100803012784,54,17,2000,150.0,300000.0
8027,2020/10/08,2020100803012780,42,17,20,151.0,3020.0
8029,2020/10/08,2020100803012583,55,33,487,151.0,73537.0
8031,2020/10/08,2020100803012385,41,57,700,151.0,105700.0
8033,2020/10/08,2020100803012174,5,37,200,151.0,30200.0
8035,2020/10/08,2020100803012103,34,14,70,150.0,10500.0
8037,2020/10/08,2020100803012018,51,39,71,151.0,10721.0
8039,2020/10/08,2020100803011479,10,52,500,151.0,75500.0
8041,2020/10/08,2020100803011475,41,52,1000,151.0,151000.0
8043,2020/10/08,2020100803011339,17,47,180,151.0,27180.0
8045,2020/10/08,2020100803011335,45,47,70,151.0,10570.0
8047,2020/10/08,2020100803011096,55,37,50,151.0,7550.0
8049,2020/10/08,2020100803010609,55,14,248,151.0,37448.0
8051,2020/10/11,2020101103000144,5,51,10,160.0,1600.0
8053,2020/10/11,2020101103000138,19,49,60,160.0,9600.0
8055,2020/10/11,2020101103000103,6,14,190,161.0,30590.0
8057,2020/10/11,2020101103000058,8,48,20,158.0,3160.0
8059,2020/10/11,2020101103000031,49,7,210,157.0,32970.0
8061,2020/10/11,2020101103000027,49,57,160,157.0,25120.0
8063,2020/10/08,2020100803013858,34,40,21,150.0,3150.0
8065,2020/10/08,2020100803013679,34,42,471,150.0,70650.0
8067,2020/10/08,2020100803013475,6,42,335,149.0,49915.0
8069,2020/10/08,2020100803013410,50,14,429,150.0,64350.0
8071,2020/10/08,2020100803013086,17,14,50,150.0,7500.0
8073,2020/10/08,2020100803012786,57,17,535,149.0,79715.0
8075,2020/10/08,2020100803012782,53,17,200,150.0,30000.0
8077,2020/10/08,2020100803012595,8,33,13,151.0,1963.0
8079,2020/10/08,2020100803012502,34,14,987,151.0,149037.0
8081,2020/10/08,2020100803012383,5,57,187,151.0,28237.0
8083,2020/10/08,2020100803012105,53,14,35,150.0,5250.0
8085,2020/10/08,2020100803012092,6,38,471,151.0,71121.0
8087,2020/10/08,2020100803011766,42,21,21,151.0,3171.0
8089,2020/10/08,2020100803011477,39,52,250,151.0,37750.0
8091,2020/10/08,2020100803011473,14,52,500,151.0,75500.0
8093,2020/10/08,2020100803011337,32,47,200,151.0,30200.0
8095,2020/10/08,2020100803011128,45,38,420,151.0,63420.0
8097,2020/10/08,2020100803010793,55,46,111,151.0,16761.0
8099,2020/10/08,2020100803010607,59,14,500,151.0,75500.0
8001,2020/10/08,2020100803010449,1,44,358,151.0,54058.0
8003,2020/10/08,2020100803009998,29,41,70,151.0,10570.0
8005,2020/10/08,2020100803009979,28,4,13,151.0,1963.0
8007,2020/10/08,2020100803009942,1,14,287,151.0,43337.0
8009,2020/10/08,2020100803009927,10,8,177,151.0,26727.0
8011,2020/10/08,2020100803009805,25,33,50,150.0,7500.0
8013,2020/10/08,2020100803009801,54,33,1690,150.0,253500.0
8015,2020/10/08,2020100803009467,34,59,368,151.0,55568.0
8017,2020/10/08,2020100803009303,42,5,322,151.0,48622.0
8019,2020/10/08,2020100803009076,32,38,400,151.0,60400.0
8021,2020/10/08,2020100803009018,6,35,53,151.0,8003.0
8023,2020/10/08,2020100803008717,6,14,20,151.0,3020.0
8025,2020/10/08,2020100803008713,36,14,300,151.0,45300.0
8027,2020/10/08,2020100803008288,5,47,1000,151.0,151000.0
8029,2020/10/08,2020100803008241,26,10,500,151.0,75500.0
8031,2020/10/08,2020100803008230,42,35,500,151.0,75500.0
8033,2020/10/08,2020100803008226,42,57,500,151.0,75500.0
8035,2020/10/08,2020100803008172,26,50,105,151.0,15855.0
8037,2020/10/08,2020100803008168,26,33,200,151.0,30200.0
8039,2020/10/08,2020100803008164,26,50,215,151.0,32465.0
8041,2020/10/08,2020100803008152,26,33,100,151.0,15100.0
8043,2020/10/08,2020100803008147,45,32,150,151.0,22650.0
8045,2020/10/08,2020100803008130,57,42,1000,151.0,151000.0
8047,2020/10/08,2020100803008108,34,8,845,151.0,127595.0
8049,2020/10/08,2020100803008051,59,54,460,151.0,69460.0
8051,2020/10/08,2020100803010606,59,14,10,151.0,1510.0
8053,2020/10/08,2020100803010448,44,44,142,151.0,21442.0
8055,2020/10/08,2020100803009996,46,41,63,151.0,9513.0
8057,2020/10/08,2020100803009978,28,53,137,151.0,20687.0
8059,2020/10/08,2020100803009930,10,14,713,151.0,107663.0
8061,2020/10/08,2020100803009808,34,8,23,151.0,3473.0
8063,2020/10/08,2020100803009804,16,33,500,150.0,75000.0
8065,2020/10/08,2020100803009549,34,52,510,151.0,77010.0
8067,2020/10/08,2020100803009466,35,59,122,151.0,18422.0
8069,2020/10/08,2020100803009239,42,14,178,151.0,26878.0
8071,2020/10/08,2020100803009046,32,34,178,151.0,26878.0
8073,2020/10/08,2020100803008928,42,47,500,151.0,75500.0
8075,2020/10/08,2020100803008716,57,14,3000,151.0,453000.0
8077,2020/10/08,2020100803008712,26,14,880,151.0,132880.0
8079,2020/10/08,2020100803008287,26,47,380,151.0,57380.0
8081,2020/10/08,2020100803008240,26,43,50,151.0,7550.0
8083,2020/10/08,2020100803008229,42,57,750,151.0,113250.0
8085,2020/10/08,2020100803008202,26,3,100,151.0,15100.0
8087,2020/10/08,2020100803008171,26,32,50,151.0,7550.0
8089,2020/10/08,2020100803008167,26,47,100,151.0,15100.0
8091,2020/10/08,2020100803008155,44,50,285,151.0,43035.0
8093,2020/10/08,2020100803008151,26,58,50,151.0,7550.0
8095,2020/10/08,2020100803008133,57,32,1735,151.0,261985.0
8097,2020/10/08,2020100803008129,57,38,150,151.0,22650.0
8099,2020/10/08,2020100803008107,34,51,1155,151.0,174405.0
8101,2020/10/08,2020100803010465,1,41,100,151.0,15100.0
8103,2020/10/08,2020100803010064,44,41,48,151.0,7248.0
8105,2020/10/08,2020100803009982,17,4,100,151.0,15100.0
8107,2020/10/08,2020100803009943,1,53,13,151.0,1963.0
8109,2020/10/08,2020100803009928,10,38,10,151.0,1510.0
8111,2020/10/08,2020100803009806,58,33,30,150.0,4500.0
8113,2020/10/08,2020100803009802,48,33,500,150.0,75000.0
8115,2020/10/08,2020100803009480,34,8,122,151.0,18422.0
8117,2020/10/08,2020100803009304,35,5,178,151.0,26878.0
8119,2020/10/08,2020100803009237,32,14,422,151.0,63722.0
8121,2020/10/08,2020100803009026,6,41,100,151.0,15100.0
8123,2020/10/08,2020100803008912,6,47,180,151.0,27180.0
8125,2020/10/08,2020100803008714,26,14,300,151.0,45300.0
8127,2020/10/08,2020100803008289,26,47,620,151.0,93620.0
8129,2020/10/08,2020100803008242,26,56,50,151.0,7550.0
8131,2020/10/08,2020100803008231,42,47,180,151.0,27180.0
8133,2020/10/08,2020100803008227,42,32,50,151.0,7550.0
8135,2020/10/08,2020100803008200,26,50,895,151.0,135145.0
8137,2020/10/08,2020100803008169,26,56,200,151.0,30200.0
8139,2020/10/08,2020100803008165,26,17,30,151.0,4530.0
8141,2020/10/08,2020100803008153,26,4,235,151.0,35485.0
8143,2020/10/08,2020100803008149,26,32,1115,151.0,168365.0
8145,2020/10/08,2020100803008131,57,58,300,151.0,45300.0
8147,2020/10/08,2020100803008120,54,39,300,150.0,45000.0
8149,2020/10/08,2020100803008094,33,54,40,151.0,6040.0
8151,2020/10/08,2020100803010605,1,14,42,151.0,6342.0
8153,2020/10/08,2020100803010343,44,34,10,151.0,1510.0
8155,2020/10/08,2020100803009995,46,4,137,151.0,20687.0
8157,2020/10/08,2020100803009977,28,47,50,151.0,7550.0
8159,2020/10/08,2020100803009929,10,34,100,151.0,15100.0
8161,2020/10/08,2020100803009807,34,33,230,150.0,34500.0
8163,2020/10/08,2020100803009803,26,33,500,150.0,75000.0
8165,2020/10/08,2020100803009522,34,8,78,151.0,11778.0
8167,2020/10/08,2020100803009398,35,42,200,151.0,30200.0
8169,2020/10/08,2020100803009238,6,14,400,151.0,60400.0
8171,2020/10/08,2020100803009045,6,34,47,151.0,7097.0
8173,2020/10/08,2020100803008913,34,47,200,151.0,30200.0
8175,2020/10/08,2020100803008715,42,14,500,151.0,75500.0
8177,2020/10/08,2020100803008406,26,33,500,151.0,75500.0
8179,2020/10/08,2020100803008243,26,17,200,151.0,30200.0
8181,2020/10/08,2020100803008239,26,47,820,151.0,123820.0
8183,2020/10/08,2020100803008228,42,34,20,151.0,3020.0
8185,2020/10/08,2020100803008201,26,57,1000,151.0,151000.0
8187,2020/10/08,2020100803008170,26,37,1000,151.0,151000.0
8189,2020/10/08,2020100803008166,26,17,100,151.0,15100.0
8191,2020/10/08,2020100803008154,44,4,15,151.0,2265.0
8193,2020/10/08,2020100803008150,26,42,500,151.0,75500.0
8195,2020/10/08,2020100803008132,57,58,1660,151.0,250660.0
8197,2020/10/08,2020100803008128,57,8,155,151.0,23405.0
8199,2020/10/08,2020100803008095,33,51,260,151.0,39260.0
8101,2020/10/08,2020100803008050,59,46,100,151.0,15100.0
8103,2020/10/08,2020100803008007,34,17,10,151.0,1510.0
8105,2020/10/08,2020100803007920,6,37,510,151.0,77010.0
8107,2020/10/08,2020100803007868,54,8,200,150.0,30000.0
8109,2020/10/08,2020100803007806,4,33,26,151.0,3926.0
8111,2020/10/08,2020100803007792,25,56,50,150.0,7500.0
8113,2020/10/08,2020100803007688,57,35,210,150.0,31500.0
8115,2020/10/08,2020100803007684,57,46,150,150.0,22500.0
8117,2020/10/08,2020100803007680,57,43,50,150.0,7500.0
8119,2020/10/08,2020100803007600,40,57,425,150.0,63750.0
8121,2020/10/08,2020100803007575,40,45,40,150.0,6000.0
8123,2020/10/08,2020100803007398,26,57,1012,149.0,150788.0
8125,2020/10/08,2020100803007120,1,41,300,148.0,44400.0
8127,2020/10/08,2020100803006689,43,42,50,148.0,7400.0
8129,2020/10/08,2020100803006685,57,42,500,148.0,74000.0
8131,2020/10/08,2020100803006465,57,57,250,149.0,37250.0
8133,2020/10/08,2020100803006430,25,32,730,150.0,109500.0
8135,2020/10/08,2020100803006358,48,32,100,150.0,15000.0
8137,2020/10/08,2020100803006213,25,32,100,150.0,15000.0
8139,2020/10/08,2020100803006091,25,57,611,150.0,91650.0
8141,2020/10/08,2020100803005988,38,57,189,150.0,28350.0
8143,2020/10/08,2020100803005953,57,42,75,149.0,11175.0
8145,2020/10/08,2020100803005845,19,57,236,150.0,35400.0
8147,2020/10/08,2020100803005777,39,42,500,150.0,75000.0
8149,2020/10/08,2020100803005725,14,19,27,150.0,4050.0
8151,2020/10/08,2020100803008008,34,47,290,151.0,43790.0
8153,2020/10/08,2020100803007921,6,17,490,151.0,73990.0
8155,2020/10/08,2020100803007910,54,42,800,150.0,120000.0
8157,2020/10/08,2020100803007824,33,33,474,151.0,71574.0
8159,2020/10/08,2020100803007793,25,36,100,150.0,15000.0
8161,2020/10/08,2020100803007784,57,35,290,150.0,43500.0
8163,2020/10/08,2020100803007685,57,42,200,150.0,30000.0
8165,2020/10/08,2020100803007681,57,32,1500,150.0,225000.0
8167,2020/10/08,2020100803007652,57,57,500,150.0,75000.0
8169,2020/10/08,2020100803007576,40,29,550,150.0,82500.0
8171,2020/10/08,2020100803007399,26,21,113,149.0,16837.0
8173,2020/10/08,2020100803007146,16,57,100,149.0,14900.0
8175,2020/10/08,2020100803006690,58,42,500,148.0,74000.0
8177,2020/10/08,2020100803006686,17,42,2000,148.0,296000.0
8179,2020/10/08,2020100803006466,32,57,100,149.0,14900.0
8181,2020/10/08,2020100803006451,35,32,100,150.0,15000.0
8183,2020/10/08,2020100803006392,57,58,10,149.0,1490.0
8185,2020/10/08,2020100803006214,57,32,400,150.0,60000.0
8187,2020/10/08,2020100803006092,25,42,153,150.0,22950.0
8189,2020/10/08,2020100803006000,57,19,27,149.0,4023.0
8191,2020/10/08,2020100803005976,19,38,11,150.0,1650.0
8193,2020/10/08,2020100803005846,19,38,889,150.0,133350.0
8195,2020/10/08,2020100803005792,39,57,754,150.0,113100.0
8197,2020/10/08,2020100803005735,14,33,200,150.0,30000.0
8199,2020/10/08,2020100803005699,8,37,200,150.0,30000.0
8201,2020/10/08,2020100803008033,19,47,250,151.0,37750.0
8203,2020/10/08,2020100803007959,5,5,225,150.0,33750.0
8205,2020/10/08,2020100803007911,25,42,1000,150.0,150000.0
8207,2020/10/08,2020100803007825,33,57,126,151.0,19026.0
8209,2020/10/08,2020100803007794,25,58,300,150.0,45000.0
8211,2020/10/08,2020100803007785,57,46,210,150.0,31500.0
8213,2020/10/08,2020100803007686,57,35,1000,150.0,150000.0
8215,2020/10/08,2020100803007682,57,49,625,150.0,93750.0
8217,2020/10/08,2020100803007678,57,57,75,150.0,11250.0
8219,2020/10/08,2020100803007598,40,29,75,150.0,11250.0
8221,2020/10/08,2020100803007400,26,8,200,149.0,29800.0
8223,2020/10/08,2020100803007368,1,45,500,148.0,74000.0
8225,2020/10/08,2020100803006744,45,14,100,147.0,14700.0
8227,2020/10/08,2020100803006687,16,42,20,148.0,2960.0
8229,2020/10/08,2020100803006597,49,57,200,149.0,29800.0
8231,2020/10/08,2020100803006459,25,32,1000,150.0,150000.0
8233,2020/10/08,2020100803006399,57,5,288,149.0,42912.0
8235,2020/10/08,2020100803006259,41,32,60,150.0,9000.0
8237,2020/10/08,2020100803006148,38,38,100,150.0,15000.0
8239,2020/10/08,2020100803006056,57,33,500,149.0,74500.0
8241,2020/10/08,2020100803005977,19,5,489,150.0,73350.0
8243,2020/10/08,2020100803005884,48,38,100,150.0,15000.0
8245,2020/10/08,2020100803005793,46,57,10,150.0,1500.0
8247,2020/10/08,2020100803005742,14,22,254,150.0,38100.0
8249,2020/10/08,2020100803005716,42,37,500,150.0,75000.0
8251,2020/10/08,2020100803008049,59,47,940,151.0,141940.0
8253,2020/10/08,2020100803008000,54,16,10,150.0,1500.0
8255,2020/10/08,2020100803007912,57,42,500,150.0,75000.0
8257,2020/10/08,2020100803007835,37,57,195,151.0,29445.0
8259,2020/10/08,2020100803007805,4,8,274,151.0,41374.0
8261,2020/10/08,2020100803007791,25,46,290,150.0,43500.0
8263,2020/10/08,2020100803007687,57,50,500,150.0,75000.0
8265,2020/10/08,2020100803007683,57,13,40,150.0,6000.0
8267,2020/10/08,2020100803007679,57,58,150,150.0,22500.0
8269,2020/10/08,2020100803007599,40,50,500,150.0,75000.0
8271,2020/10/08,2020100803007574,40,32,410,150.0,61500.0
8273,2020/10/08,2020100803007383,42,57,50,149.0,7450.0
8275,2020/10/08,2020100803006818,1,14,100,148.0,14800.0
8277,2020/10/08,2020100803006688,36,42,300,148.0,44400.0
8279,2020/10/08,2020100803006643,50,57,1500,149.0,223500.0
8281,2020/10/08,2020100803006464,59,57,788,149.0,117412.0
8283,2020/10/08,2020100803006400,59,5,212,149.0,31588.0
8285,2020/10/08,2020100803006273,48,32,100,150.0,15000.0
8287,2020/10/08,2020100803006154,25,10,1500,150.0,225000.0
8289,2020/10/08,2020100803006057,57,13,100,149.0,14900.0
8291,2020/10/08,2020100803005987,38,5,11,150.0,1650.0
8293,2020/10/08,2020100803005952,25,42,25,149.0,3725.0
8295,2020/10/08,2020100803005814,47,57,200,150.0,30000.0
8297,2020/10/08,2020100803005750,39,22,746,150.0,111900.0
8299,2020/10/08,2020100803005724,14,37,19,150.0,2850.0
8201,2020/10/08,2020100803005602,54,8,726,151.0,109626.0
8203,2020/10/08,2020100803005496,57,57,551,150.0,82650.0
