#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
2101,2021/01/17,2021011703009148,28,44,500,205.0,102500.0
2103,2021/01/17,2021011703008135,14,51,40,206.0,8240.0
2105,2021/01/17,2021011703007731,36,14,50,205.0,10250.0
2107,2021/01/17,2021011703006687,16,59,100,202.0,20200.0
2109,2021/01/17,2021011703006437,58,19,100,204.0,20400.0
2111,2021/01/17,2021011703006071,6,17,85,203.0,17255.0
2113,2021/01/17,2021011703006027,52,17,435,203.0,88305.0
2115,2021/01/17,2021011703005986,45,29,500,204.0,102000.0
2117,2021/01/17,2021011703005982,55,29,30,205.0,6150.0
2119,2021/01/17,2021011703005673,53,48,150,205.0,30750.0
2121,2021/01/17,2021011703005395,42,6,100,206.0,20600.0
2123,2021/01/17,2021011703004987,44,52,48,206.0,9888.0
2125,2021/01/17,2021011703004060,45,34,200,204.0,40800.0
2127,2021/01/17,2021011703003863,32,44,70,205.0,14350.0
2129,2021/01/17,2021011703003491,8,25,181,206.0,37286.0
2131,2021/01/17,2021011703002851,8,6,105,208.0,21840.0
2133,2021/01/17,2021011703002442,21,55,191,204.0,38964.0
2135,2021/01/17,2021011703002208,50,6,30,208.0,6240.0
2137,2021/01/17,2021011703002204,25,6,265,208.0,55120.0
2139,2021/01/17,2021011703002104,25,50,200,208.0,41600.0
2141,2021/01/17,2021011703002018,8,49,300,210.0,63000.0
2143,2021/01/17,2021011703001858,50,38,300,211.0,63300.0
2145,2021/01/17,2021011703001741,56,49,200,213.0,42600.0
2147,2021/01/17,2021011703001661,52,57,1000,213.0,213000.0
2149,2021/01/17,2021011703001636,29,33,600,212.0,127200.0
2151,2021/01/17,2021011703008136,14,39,60,206.0,12360.0
2153,2021/01/17,2021011703007776,53,19,269,205.0,55145.0
2155,2021/01/17,2021011703006829,45,57,522,205.0,107010.0
2157,2021/01/17,2021011703006438,53,19,144,204.0,29376.0
2159,2021/01/17,2021011703006072,51,17,30,203.0,6090.0
2161,2021/01/17,2021011703006028,6,17,65,203.0,13195.0
2163,2021/01/17,2021011703005987,42,29,1500,203.0,304500.0
2165,2021/01/17,2021011703005983,52,29,95,204.0,19380.0
2167,2021/01/17,2021011703005684,50,44,500,205.0,102500.0
2169,2021/01/17,2021011703005447,50,37,200,207.0,41400.0
2171,2021/01/17,2021011703005112,44,19,52,206.0,10712.0
2173,2021/01/17,2021011703004061,52,34,100,204.0,20400.0
2175,2021/01/17,2021011703004015,6,44,50,205.0,10250.0
2177,2021/01/17,2021011703003695,8,28,10,206.0,2060.0
2179,2021/01/17,2021011703002852,8,55,1330,208.0,276640.0
2181,2021/01/17,2021011703002765,57,6,301,206.0,62006.0
2183,2021/01/17,2021011703002267,17,41,300,204.0,61200.0
2185,2021/01/17,2021011703002205,6,6,100,208.0,20800.0
2187,2021/01/17,2021011703002135,25,52,70,210.0,14700.0
2189,2021/01/17,2021011703002019,21,49,200,210.0,42000.0
2191,2021/01/17,2021011703001859,50,41,100,211.0,21100.0
2193,2021/01/17,2021011703001742,56,44,100,213.0,21300.0
2195,2021/01/17,2021011703001706,45,38,780,212.0,165360.0
2197,2021/01/17,2021011703001637,50,33,150,212.0,31800.0
2199,2021/01/17,2021011703001192,32,58,100,212.0,21200.0
2201,2021/01/17,2021011703008878,10,39,1000,205.0,205000.0
2203,2021/01/17,2021011703007839,57,14,750,205.0,153750.0
2205,2021/01/17,2021011703007726,45,14,50,205.0,10250.0
2207,2021/01/17,2021011703006685,36,59,700,203.0,142100.0
2209,2021/01/17,2021011703006073,52,17,385,202.0,77770.0
2211,2021/01/17,2021011703006058,55,51,30,206.0,6180.0
2213,2021/01/17,2021011703005988,53,29,500,203.0,101500.0
2215,2021/01/17,2021011703005984,6,29,300,204.0,61200.0
2217,2021/01/17,2021011703005685,53,44,250,205.0,51250.0
2219,2021/01/17,2021011703005525,46,10,100,206.0,20600.0
2221,2021/01/17,2021011703005113,32,19,100,206.0,20600.0
2223,2021/01/17,2021011703004219,52,13,305,204.0,62220.0
2225,2021/01/17,2021011703004049,42,38,100,204.0,20400.0
2227,2021/01/17,2021011703003735,14,26,500,206.0,103000.0
2229,2021/01/17,2021011703003304,53,37,10,207.0,2070.0
2231,2021/01/17,2021011703002849,8,6,65,206.0,13390.0
2233,2021/01/17,2021011703002316,17,19,232,204.0,47328.0
2235,2021/01/17,2021011703002206,48,6,200,208.0,41600.0
2237,2021/01/17,2021011703002149,25,45,1000,208.0,208000.0
2239,2021/01/17,2021011703002034,19,6,800,210.0,168000.0
2241,2021/01/17,2021011703001860,8,41,200,211.0,42200.0
2243,2021/01/17,2021011703001751,56,52,200,213.0,42600.0
2245,2021/01/17,2021011703001707,42,38,100,212.0,21200.0
2247,2021/01/17,2021011703001638,32,33,30,212.0,6360.0
2249,2021/01/17,2021011703001193,32,44,200,212.0,42400.0
2251,2021/01/17,2021011703009028,28,39,1000,205.0,205000.0
2253,2021/01/17,2021011703007968,53,14,220,205.0,45100.0
2255,2021/01/17,2021011703007727,57,14,20,205.0,4100.0
2257,2021/01/17,2021011703006686,52,59,200,202.0,40400.0
2259,2021/01/17,2021011703006299,6,57,53,205.0,10865.0
2261,2021/01/17,2021011703006059,39,57,15,205.0,3075.0
2263,2021/01/17,2021011703005989,52,29,65,203.0,13195.0
2265,2021/01/17,2021011703005985,55,29,10,204.0,2040.0
2267,2021/01/17,2021011703005851,45,51,100,206.0,20600.0
2269,2021/01/17,2021011703005623,8,51,30,206.0,6180.0
2271,2021/01/17,2021011703005114,53,19,92,206.0,18952.0
2273,2021/01/17,2021011703004274,8,44,80,205.0,16400.0
2275,2021/01/17,2021011703004050,45,38,100,204.0,20400.0
2277,2021/01/17,2021011703003862,58,44,100,205.0,20500.0
2279,2021/01/17,2021011703003401,42,37,63,207.0,13041.0
2281,2021/01/17,2021011703002850,8,55,500,207.0,103500.0
2283,2021/01/17,2021011703002441,17,55,1809,204.0,369036.0
2285,2021/01/17,2021011703002207,5,6,300,208.0,62400.0
2287,2021/01/17,2021011703002163,25,6,2000,208.0,416000.0
2289,2021/01/17,2021011703002060,57,6,200,210.0,42000.0
2291,2021/01/17,2021011703001889,8,29,45,211.0,9495.0
2293,2021/01/17,2021011703001752,32,52,151,212.0,32012.0
2295,2021/01/17,2021011703001736,32,38,349,212.0,73988.0
2297,2021/01/17,2021011703001639,45,33,220,212.0,46640.0
2299,2021/01/17,2021011703001465,29,6,400,212.0,84800.0
2201,2021/01/17,2021011703001040,4,25,100,212.0,21200.0
2203,2021/01/17,2021011703000844,7,33,50,210.0,10500.0
2205,2021/01/17,2021011703000587,25,45,185,208.0,38480.0
2207,2021/01/17,2021011703000380,58,58,200,208.0,41600.0
2209,2021/01/17,2021011703000187,8,58,30,204.0,6120.0
2211,2021/01/17,2021011703000006,45,55,1000,200.0,200000.0
2213,2021/01/13,2021011303020204,45,21,100,196.0,19600.0
2215,2021/01/13,2021011303020033,16,49,100,197.0,19700.0
2217,2021/01/13,2021011303019672,45,25,300,196.0,58800.0
2219,2021/01/13,2021011303019487,6,59,10,194.0,1940.0
2221,2021/01/13,2021011303019119,58,1,25,195.0,4875.0
2223,2021/01/13,2021011303018790,35,14,100,195.0,19500.0
2225,2021/01/13,2021011303018427,49,39,15,197.0,2955.0
2227,2021/01/13,2021011303018045,45,39,500,194.0,97000.0
2229,2021/01/13,2021011303018041,40,39,200,196.0,39200.0
2231,2021/01/13,2021011303017677,35,49,21,197.0,4137.0
2233,2021/01/13,2021011303017221,44,21,90,197.0,17730.0
2235,2021/01/13,2021011303016473,29,25,200,195.0,39000.0
2237,2021/01/13,2021011303016042,53,39,100,195.0,19500.0
2239,2021/01/13,2021011303015496,53,55,150,195.0,29250.0
2241,2021/01/13,2021011303015228,49,55,250,196.0,49000.0
2243,2021/01/13,2021011303014688,41,29,60,197.0,11820.0
2245,2021/01/13,2021011303014223,42,39,100,198.0,19800.0
2247,2021/01/13,2021011303013950,49,29,550,196.0,107800.0
2249,2021/01/13,2021011303013803,26,39,1000,197.0,197000.0
2251,2021/01/17,2021011703000970,25,33,1000,210.0,210000.0
2253,2021/01/17,2021011703000692,1,33,100,210.0,21000.0
2255,2021/01/17,2021011703000586,51,45,500,210.0,105000.0
2257,2021/01/17,2021011703000206,17,14,59,204.0,12036.0
2259,2021/01/17,2021011703000120,45,38,175,200.0,35000.0
2261,2021/01/17,2021011703000005,45,55,1000,200.0,200000.0
2263,2021/01/13,2021011303020129,39,28,10,197.0,1970.0
2265,2021/01/13,2021011303020032,16,20,128,197.0,25216.0
2267,2021/01/13,2021011303019671,45,59,100,196.0,19600.0
2269,2021/01/13,2021011303019486,6,59,90,194.0,17460.0
2271,2021/01/13,2021011303018956,49,25,200,196.0,39200.0
2273,2021/01/13,2021011303018774,54,39,1000,197.0,197000.0
2275,2021/01/13,2021011303018048,21,39,140,194.0,27160.0
2277,2021/01/13,2021011303018044,16,39,500,194.0,97000.0
2279,2021/01/13,2021011303017931,41,39,80,198.0,15840.0
2281,2021/01/13,2021011303017676,35,21,279,197.0,54963.0
2283,2021/01/13,2021011303017220,44,45,910,197.0,179270.0
2285,2021/01/13,2021011303016045,8,39,2500,195.0,487500.0
2287,2021/01/13,2021011303016041,6,39,100,196.0,19600.0
2289,2021/01/13,2021011303015427,53,37,750,195.0,146250.0
2291,2021/01/13,2021011303015112,41,45,40,197.0,7880.0
2293,2021/01/13,2021011303014425,58,39,500,198.0,99000.0
2295,2021/01/13,2021011303014190,16,39,100,198.0,19800.0
2297,2021/01/13,2021011303013949,50,29,100,196.0,19600.0
2299,2021/01/13,2021011303013802,32,39,500,197.0,98500.0
2301,2021/01/17,2021011703000940,49,52,50,210.0,10500.0
2303,2021/01/17,2021011703000663,41,33,150,210.0,31500.0
2305,2021/01/17,2021011703000402,25,25,50,208.0,10400.0
2307,2021/01/17,2021011703000205,41,14,30,204.0,6120.0
2309,2021/01/17,2021011703000119,45,38,25,200.0,5000.0
2311,2021/01/17,2021011703000004,45,55,475,200.0,95000.0
2313,2021/01/13,2021011303020081,45,41,1100,196.0,215600.0
2315,2021/01/13,2021011303020031,16,39,695,197.0,136915.0
2317,2021/01/13,2021011303019670,45,14,290,196.0,56840.0
2319,2021/01/13,2021011303019121,6,1,10,194.0,1940.0
2321,2021/01/13,2021011303018792,6,14,900,194.0,174600.0
2323,2021/01/13,2021011303018703,35,53,100,195.0,19500.0
2325,2021/01/13,2021011303018047,44,39,1000,194.0,194000.0
2327,2021/01/13,2021011303018043,45,39,257,195.0,50115.0
2329,2021/01/13,2021011303017773,35,20,121,197.0,23837.0
2331,2021/01/13,2021011303017651,40,21,20,197.0,3940.0
2333,2021/01/13,2021011303016947,13,45,50,197.0,9850.0
2335,2021/01/13,2021011303016044,19,39,50,195.0,9750.0
2337,2021/01/13,2021011303015771,53,55,222,196.0,43512.0
2339,2021/01/13,2021011303015426,39,37,100,195.0,19500.0
2341,2021/01/13,2021011303014989,58,39,50,198.0,9900.0
2343,2021/01/13,2021011303014413,41,34,200,197.0,39400.0
2345,2021/01/13,2021011303014077,58,39,200,198.0,39600.0
2347,2021/01/13,2021011303013948,58,29,150,196.0,29400.0
2349,2021/01/13,2021011303013801,36,39,35,198.0,6930.0
2351,2021/01/17,2021011703000939,7,52,50,210.0,10500.0
2353,2021/01/17,2021011703000611,50,33,200,210.0,42000.0
2355,2021/01/17,2021011703000401,25,58,300,208.0,62400.0
2357,2021/01/17,2021011703000188,41,58,70,204.0,14280.0
2359,2021/01/17,2021011703000118,42,38,100,204.0,20400.0
2361,2021/01/17,2021011703000003,8,55,25,200.0,5000.0
2363,2021/01/13,2021011303020034,16,28,4077,197.0,803169.0
2365,2021/01/13,2021011303019877,6,39,190,197.0,37430.0
2367,2021/01/13,2021011303019565,39,14,10,196.0,1960.0
2369,2021/01/13,2021011303019120,53,1,300,195.0,58500.0
2371,2021/01/13,2021011303018791,6,14,1000,194.0,194000.0
2373,2021/01/13,2021011303018661,26,39,100,197.0,19700.0
2375,2021/01/13,2021011303018046,42,39,100,194.0,19400.0
2377,2021/01/13,2021011303018042,50,39,300,195.0,58500.0
2379,2021/01/13,2021011303017772,35,49,79,197.0,15563.0
2381,2021/01/13,2021011303017478,17,21,200,197.0,39400.0
2383,2021/01/13,2021011303016667,53,25,300,195.0,58500.0
2385,2021/01/13,2021011303016043,38,39,35,195.0,6825.0
2387,2021/01/13,2021011303015708,58,55,228,196.0,44688.0
2389,2021/01/13,2021011303015229,55,55,300,196.0,58800.0
2391,2021/01/13,2021011303014690,55,39,300,198.0,59400.0
2393,2021/01/13,2021011303014314,33,39,300,198.0,59400.0
2395,2021/01/13,2021011303014045,42,39,235,198.0,46530.0
2397,2021/01/13,2021011303013947,10,29,100,196.0,19600.0
2399,2021/01/13,2021011303013800,32,39,150,198.0,29700.0
2301,2021/01/13,2021011303012506,53,39,800,198.0,158400.0
2303,2021/01/13,2021011303011813,16,39,100,198.0,19800.0
2305,2021/01/13,2021011303011557,16,37,100,198.0,19800.0
2307,2021/01/13,2021011303011553,59,37,100,199.0,19900.0
2309,2021/01/13,2021011303011360,10,55,80,199.0,15920.0
2311,2021/01/13,2021011303011238,54,6,50,200.0,10000.0
2313,2021/01/13,2021011303011046,33,22,51,200.0,10200.0
2315,2021/01/13,2021011303011004,8,32,15,200.0,3000.0
2317,2021/01/13,2021011303010875,32,32,200,200.0,40000.0
2319,2021/01/13,2021011303010859,49,57,500,200.0,100000.0
2321,2021/01/13,2021011303010751,49,34,200,199.0,39800.0
2323,2021/01/13,2021011303010279,54,52,200,197.0,39400.0
2325,2021/01/13,2021011303009529,16,41,500,200.0,100000.0
2327,2021/01/13,2021011303009135,49,25,50,194.0,9700.0
2329,2021/01/13,2021011303009131,49,38,100,194.0,19400.0
2331,2021/01/13,2021011303009127,49,40,87,194.0,16878.0
2333,2021/01/13,2021011303009123,49,59,250,194.0,48500.0
2335,2021/01/13,2021011303009119,49,58,200,194.0,38800.0
2337,2021/01/13,2021011303009115,49,34,200,193.0,38600.0
2339,2021/01/13,2021011303009111,49,14,500,193.0,96500.0
2341,2021/01/13,2021011303009107,49,28,900,192.0,172800.0
2343,2021/01/13,2021011303009103,49,20,213,192.0,40896.0
2345,2021/01/13,2021011303009099,49,51,100,192.0,19200.0
2347,2021/01/13,2021011303008563,57,8,87,191.0,16617.0
2349,2021/01/13,2021011303008559,57,34,580,191.0,110780.0
2351,2021/01/13,2021011303012613,38,37,200,199.0,39800.0
2353,2021/01/13,2021011303011814,56,39,45,198.0,8910.0
2355,2021/01/13,2021011303011624,45,26,300,199.0,59700.0
2357,2021/01/13,2021011303011554,49,37,300,198.0,59400.0
2359,2021/01/13,2021011303011361,57,55,420,199.0,83580.0
2361,2021/01/13,2021011303011252,6,13,50,199.0,9950.0
2363,2021/01/13,2021011303011047,33,6,38,200.0,7600.0
2365,2021/01/13,2021011303011006,55,32,101,200.0,20200.0
2367,2021/01/13,2021011303010897,45,32,100,200.0,20000.0
2369,2021/01/13,2021011303010860,49,59,10,200.0,2000.0
2371,2021/01/13,2021011303010755,46,14,100,199.0,19900.0
2373,2021/01/13,2021011303010621,16,52,300,197.0,59100.0
2375,2021/01/13,2021011303009530,16,57,500,200.0,100000.0
2377,2021/01/13,2021011303009136,49,17,1000,194.0,194000.0
2379,2021/01/13,2021011303009132,49,49,100,194.0,19400.0
2381,2021/01/13,2021011303009128,49,55,200,194.0,38800.0
2383,2021/01/13,2021011303009124,49,56,100,194.0,19400.0
2385,2021/01/13,2021011303009120,49,44,30,194.0,5820.0
2387,2021/01/13,2021011303009116,49,55,1000,193.0,193000.0
2389,2021/01/13,2021011303009112,49,34,200,193.0,38600.0
2391,2021/01/13,2021011303009108,49,52,200,192.0,38400.0
2393,2021/01/13,2021011303009104,49,46,100,192.0,19200.0
2395,2021/01/13,2021011303009100,49,42,600,192.0,115200.0
2397,2021/01/13,2021011303008578,58,8,113,191.0,21583.0
2399,2021/01/13,2021011303008560,57,34,99,191.0,18909.0
2401,2021/01/13,2021011303011861,58,39,100,198.0,19800.0
2403,2021/01/13,2021011303011626,45,6,75,200.0,15000.0
2405,2021/01/13,2021011303011556,53,37,1000,198.0,198000.0
2407,2021/01/13,2021011303011427,53,37,405,199.0,80595.0
2409,2021/01/13,2021011303011275,10,13,120,199.0,23880.0
2411,2021/01/13,2021011303011211,33,6,50,200.0,10000.0
2413,2021/01/13,2021011303011045,33,32,61,200.0,12200.0
2415,2021/01/13,2021011303010990,6,25,250,199.0,49750.0
2417,2021/01/13,2021011303010862,49,32,373,200.0,74600.0
2419,2021/01/13,2021011303010832,49,45,200,198.0,39600.0
2421,2021/01/13,2021011303010700,49,55,500,198.0,99000.0
2423,2021/01/13,2021011303010151,14,52,500,197.0,98500.0
2425,2021/01/13,2021011303009338,16,46,100,197.0,19700.0
2427,2021/01/13,2021011303009134,49,46,100,194.0,19400.0
2429,2021/01/13,2021011303009130,49,49,500,194.0,97000.0
2431,2021/01/13,2021011303009126,49,37,1000,194.0,194000.0
2433,2021/01/13,2021011303009122,49,38,100,194.0,19400.0
2435,2021/01/13,2021011303009118,49,49,500,194.0,97000.0
2437,2021/01/13,2021011303009114,49,34,45,193.0,8685.0
2439,2021/01/13,2021011303009110,49,46,100,193.0,19300.0
2441,2021/01/13,2021011303009106,49,14,50,192.0,9600.0
2443,2021/01/13,2021011303009102,49,34,200,192.0,38400.0
2445,2021/01/13,2021011303009098,49,57,1000,192.0,192000.0
2447,2021/01/13,2021011303008562,57,39,14,191.0,2674.0
2449,2021/01/13,2021011303008527,45,34,50,191.0,9550.0
2451,2021/01/13,2021011303013734,55,37,100,199.0,19900.0
2453,2021/01/13,2021011303011837,54,39,100,198.0,19800.0
2455,2021/01/13,2021011303011625,45,42,125,199.0,24875.0
2457,2021/01/13,2021011303011555,34,37,50,198.0,9900.0
2459,2021/01/13,2021011303011374,59,37,100,199.0,19900.0
2461,2021/01/13,2021011303011266,14,13,200,199.0,39800.0
2463,2021/01/13,2021011303011190,33,6,150,200.0,30000.0
2465,2021/01/13,2021011303011030,6,48,100,199.0,19900.0
2467,2021/01/13,2021011303010960,33,32,150,200.0,30000.0
2469,2021/01/13,2021011303010861,49,14,117,200.0,23400.0
2471,2021/01/13,2021011303010831,46,45,100,199.0,19900.0
2473,2021/01/13,2021011303010699,53,45,108,197.0,21276.0
2475,2021/01/13,2021011303009739,57,16,75,194.0,14550.0
2477,2021/01/13,2021011303009255,49,25,100,197.0,19700.0
2479,2021/01/13,2021011303009133,49,21,1370,194.0,265780.0
2481,2021/01/13,2021011303009129,49,13,200,194.0,38800.0
2483,2021/01/13,2021011303009125,49,19,100,194.0,19400.0
2485,2021/01/13,2021011303009121,49,45,500,194.0,97000.0
2487,2021/01/13,2021011303009117,49,55,100,193.0,19300.0
2489,2021/01/13,2021011303009113,49,54,100,193.0,19300.0
2491,2021/01/13,2021011303009109,49,25,100,193.0,19300.0
2493,2021/01/13,2021011303009105,49,14,50,192.0,9600.0
2495,2021/01/13,2021011303009101,49,34,200,192.0,38400.0
2497,2021/01/13,2021011303008579,58,4,159,191.0,30369.0
2499,2021/01/13,2021011303008561,57,14,220,191.0,42020.0
2401,2021/01/13,2021011303007537,4,34,10,191.0,1910.0
2403,2021/01/13,2021011303007367,21,39,28,190.0,5320.0
2405,2021/01/13,2021011303006652,56,17,100,190.0,19000.0
2407,2021/01/13,2021011303005588,10,25,100,188.0,18800.0
2409,2021/01/13,2021011303005216,4,1,1000,188.0,188000.0
2411,2021/01/13,2021011303004987,56,5,48,189.0,9072.0
2413,2021/01/13,2021011303003394,34,13,302,187.0,56474.0
2415,2021/01/13,2021011303003390,36,13,851,188.0,159988.0
2417,2021/01/13,2021011303002483,1,59,400,190.0,76000.0
2419,2021/01/13,2021011303002338,18,34,100,190.0,19000.0
2421,2021/01/13,2021011303002097,49,55,100,192.0,19200.0
2423,2021/01/13,2021011303001843,50,51,81,191.0,15471.0
2425,2021/01/13,2021011303001190,58,25,100,190.0,19000.0
2427,2021/01/13,2021011303000862,45,39,10,189.0,1890.0
2429,2021/01/13,2021011303000489,34,37,200,186.0,37200.0
2431,2021/01/13,2021011303000077,34,55,300,184.0,55200.0
2433,2021/01/12,2021011203015359,36,51,100,184.0,18400.0
2435,2021/01/12,2021011203015070,33,14,17,184.0,3128.0
2437,2021/01/12,2021011203014921,39,46,10,183.0,1830.0
2439,2021/01/12,2021011203014902,16,45,143,183.0,26169.0
2441,2021/01/12,2021011203013961,13,29,44,183.0,8052.0
2443,2021/01/12,2021011203013142,22,1,63,182.0,11466.0
2445,2021/01/12,2021011203012454,22,14,100,183.0,18300.0
2447,2021/01/12,2021011203012428,6,5,400,183.0,73200.0
2449,2021/01/12,2021011203012286,28,21,660,182.0,120120.0
2451,2021/01/13,2021011303007368,21,58,20,190.0,3800.0
2453,2021/01/13,2021011303006653,56,45,172,190.0,32680.0
2455,2021/01/13,2021011303005589,49,25,144,187.0,26928.0
2457,2021/01/13,2021011303005217,22,1,500,188.0,94000.0
2459,2021/01/13,2021011303005213,56,1,452,189.0,85428.0
2461,2021/01/13,2021011303004154,34,55,198,187.0,37026.0
2463,2021/01/13,2021011303003391,45,13,100,187.0,18700.0
2465,2021/01/13,2021011303002753,57,49,498,190.0,94620.0
2467,2021/01/13,2021011303002392,53,34,900,190.0,171000.0
2469,2021/01/13,2021011303002160,41,49,350,191.0,66850.0
2471,2021/01/13,2021011303001856,19,25,100,192.0,19200.0
2473,2021/01/13,2021011303001293,42,14,150,191.0,28650.0
2475,2021/01/13,2021011303000863,45,55,90,189.0,17010.0
2477,2021/01/13,2021011303000490,59,37,300,186.0,55800.0
2479,2021/01/13,2021011303000123,39,55,300,186.0,55800.0
2481,2021/01/12,2021011203015360,36,10,155,184.0,28520.0
2483,2021/01/12,2021011203015356,36,14,13,184.0,2392.0
2485,2021/01/12,2021011203015067,33,46,33,183.0,6039.0
2487,2021/01/12,2021011203014903,16,52,200,183.0,36600.0
2489,2021/01/12,2021011203013962,13,34,160,183.0,29280.0
2491,2021/01/12,2021011203013300,22,55,937,182.0,170534.0
2493,2021/01/12,2021011203012455,22,5,100,183.0,18300.0
2495,2021/01/12,2021011203012451,22,5,100,183.0,18300.0
2497,2021/01/12,2021011203012287,28,13,200,182.0,36400.0
2499,2021/01/12,2021011203012283,28,34,150,182.0,27300.0
2501,2021/01/13,2021011303007532,55,34,50,191.0,9550.0
2503,2021/01/13,2021011303007135,21,39,172,190.0,32680.0
2505,2021/01/13,2021011303006651,56,14,500,190.0,95000.0
2507,2021/01/13,2021011303005272,41,34,50,190.0,9500.0
2509,2021/01/13,2021011303005215,51,1,100,188.0,18800.0
2511,2021/01/13,2021011303004719,4,13,500,189.0,94500.0
2513,2021/01/13,2021011303003393,51,13,70,187.0,13090.0
2515,2021/01/13,2021011303003389,25,13,20,189.0,3780.0
2517,2021/01/13,2021011303002394,53,34,250,191.0,47750.0
2519,2021/01/13,2021011303002319,3,34,200,191.0,38200.0
2521,2021/01/13,2021011303002087,41,52,300,191.0,57300.0
2523,2021/01/13,2021011303001676,45,14,310,191.0,59210.0
2525,2021/01/13,2021011303000883,57,34,50,189.0,9450.0
2527,2021/01/13,2021011303000707,36,34,50,188.0,9400.0
2529,2021/01/13,2021011303000301,34,48,500,186.0,93000.0
2531,2021/01/12,2021011203015866,28,34,60,184.0,11040.0
2533,2021/01/12,2021011203015358,36,49,132,184.0,24288.0
2535,2021/01/12,2021011203015069,33,45,50,184.0,9200.0
2537,2021/01/12,2021011203014905,16,46,57,183.0,10431.0
2539,2021/01/12,2021011203014742,13,13,217,182.0,39494.0
2541,2021/01/12,2021011203013302,32,55,200,182.0,36400.0
2543,2021/01/12,2021011203013109,20,29,80,183.0,14640.0
2545,2021/01/12,2021011203012453,22,29,20,183.0,3660.0
2547,2021/01/12,2021011203012289,28,57,500,182.0,91000.0
2549,2021/01/12,2021011203012285,28,49,1000,182.0,182000.0
2551,2021/01/13,2021011303007494,39,34,10,191.0,1910.0
2553,2021/01/13,2021011303007134,21,45,28,190.0,5320.0
2555,2021/01/13,2021011303006650,56,34,28,190.0,5320.0
2557,2021/01/13,2021011303005218,49,1,848,187.0,158576.0
2559,2021/01/13,2021011303005214,13,1,100,189.0,18900.0
2561,2021/01/13,2021011303004611,4,52,200,188.0,37600.0
2563,2021/01/13,2021011303003392,52,13,200,187.0,37400.0
2565,2021/01/13,2021011303003388,57,13,100,189.0,18900.0
2567,2021/01/13,2021011303002393,53,34,100,191.0,19100.0
2569,2021/01/13,2021011303002219,1,49,381,191.0,72771.0
2571,2021/01/13,2021011303001920,50,37,919,191.0,175529.0
2573,2021/01/13,2021011303001526,42,14,30,191.0,5730.0
2575,2021/01/13,2021011303000882,57,55,910,189.0,171990.0
2577,2021/01/13,2021011303000706,36,34,99,188.0,18612.0
2579,2021/01/13,2021011303000255,58,48,500,186.0,93000.0
2581,2021/01/12,2021011203015865,28,13,600,184.0,110400.0
2583,2021/01/12,2021011203015357,36,38,100,184.0,18400.0
2585,2021/01/12,2021011203015068,33,46,100,183.0,18300.0
2587,2021/01/12,2021011203014904,16,34,100,183.0,18300.0
2589,2021/01/12,2021011203013963,13,26,96,183.0,17568.0
2591,2021/01/12,2021011203013301,52,55,100,182.0,18200.0
2593,2021/01/12,2021011203012456,22,29,130,183.0,23790.0
2595,2021/01/12,2021011203012452,22,44,50,183.0,9150.0
2597,2021/01/12,2021011203012288,28,59,250,182.0,45500.0
2599,2021/01/12,2021011203012284,28,34,200,182.0,36400.0
2501,2021/01/12,2021011203012282,28,38,200,182.0,36400.0
2503,2021/01/12,2021011203012029,39,55,10,182.0,1820.0
2505,2021/01/12,2021011203011052,38,34,1000,180.0,180000.0
2507,2021/01/12,2021011203011011,16,14,100,181.0,18100.0
2509,2021/01/12,2021011203010967,16,34,100,180.0,18000.0
2511,2021/01/12,2021011203009979,41,26,458,180.0,82440.0
2513,2021/01/12,2021011203008448,16,55,1000,180.0,180000.0
2515,2021/01/12,2021011203007973,25,28,100,180.0,18000.0
2517,2021/01/12,2021011203005701,16,52,23,180.0,4140.0
2519,2021/01/12,2021011203005697,16,37,149,180.0,26820.0
2521,2021/01/12,2021011203005541,50,22,100,180.0,18000.0
2523,2021/01/12,2021011203005392,38,42,849,179.0,151971.0
2525,2021/01/12,2021011203003644,34,34,99,179.0,17721.0
2527,2021/01/12,2021011203002604,59,55,200,176.0,35200.0
2529,2021/01/12,2021011203002208,17,34,1000,178.0,178000.0
2531,2021/01/12,2021011203001803,6,34,50,176.0,8800.0
2533,2021/01/12,2021011203000610,1,14,49,180.0,8820.0
2535,2021/01/12,2021011203000291,33,55,100,182.0,18200.0
2537,2021/01/11,2021011103014747,33,49,560,177.0,99120.0
2539,2021/01/11,2021011103014184,33,43,260,177.0,46020.0
2541,2021/01/11,2021011103010719,4,26,20,179.0,3580.0
2543,2021/01/11,2021011103010459,4,55,100,178.0,17800.0
2545,2021/01/11,2021011103009833,41,26,200,175.0,35000.0
2547,2021/01/11,2021011103009097,41,28,10,183.0,1830.0
2549,2021/01/11,2021011103008620,4,25,100,185.0,18500.0
2551,2021/01/12,2021011203012271,1,55,300,182.0,54600.0
2553,2021/01/12,2021011203011123,16,34,200,180.0,36000.0
2555,2021/01/12,2021011203011012,16,37,500,181.0,90500.0
2557,2021/01/12,2021011203011008,16,52,330,181.0,59730.0
2559,2021/01/12,2021011203010054,41,48,42,180.0,7560.0
2561,2021/01/12,2021011203008532,16,51,1000,180.0,180000.0
2563,2021/01/12,2021011203008139,25,28,100,180.0,18000.0
2565,2021/01/12,2021011203006742,41,52,28,180.0,5040.0
2567,2021/01/12,2021011203005698,16,16,500,180.0,90000.0
2569,2021/01/12,2021011203005542,50,34,49,180.0,8820.0
