#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
465,2020/11/30,2020113001053903,50,17,15,21300.0,319500.0
467,2020/11/30,2020113001028600,50,45,10,21500.0,215000.0
469,2020/11/30,2020113001010871,29,58,10,21600.0,216000.0
471,2020/11/29,2020112901050919,28,25,10,21756.0,217560.0
473,2020/11/29,2020112901048882,50,14,10,22200.0,222000.0
475,2020/11/29,2020112901047247,13,25,10,22303.0,223030.0
477,2020/11/29,2020112901036820,50,51,10,22500.0,225000.0
479,2020/11/29,2020112901030453,40,34,10,22300.0,223000.0
481,2020/11/29,2020112901023692,40,25,17,22542.0,383214.0
483,2020/11/29,2020112901023228,59,25,20,22542.0,450840.0
485,2020/11/29,2020112901015823,22,50,10,21960.0,219600.0
487,2020/11/29,2020112901014322,28,58,10,22000.0,220000.0
489,2020/11/29,2020112901012462,16,58,10,22032.0,220320.0
491,2020/11/29,2020112901011447,28,57,10,22736.0,227360.0
493,2020/11/29,2020112901008312,28,45,10,23200.0,232000.0
495,2020/11/29,2020112901007128,25,17,10,23200.0,232000.0
497,2020/11/29,2020112901004481,28,59,10,22032.0,220320.0
499,2020/11/26,2020112601041488,41,46,10,21500.0,215000.0
501,2020/12/02,2020120201028598,25,51,20,20010.0,400200.0
503,2020/12/02,2020120201022116,28,50,10,21000.0,210000.0
505,2020/12/02,2020120201015037,57,36,10,20769.0,207690.0
507,2020/12/01,2020120101038487,41,17,10,21200.0,212000.0
509,2020/12/01,2020120101032851,34,17,20,20900.0,418000.0
511,2020/12/01,2020120101024812,50,42,10,21000.0,210000.0
513,2020/12/01,2020120101011668,50,17,10,21300.0,213000.0
515,2020/11/30,2020113001042215,50,13,10,21300.0,213000.0
517,2020/11/30,2020113001018676,49,17,10,21800.0,218000.0
519,2020/11/29,2020112901051427,49,14,10,21592.0,215920.0
521,2020/11/29,2020112901050917,48,25,10,21960.0,219600.0
523,2020/11/29,2020112901047249,45,25,10,22301.0,223010.0
525,2020/11/29,2020112901045791,28,26,10,22304.0,223040.0
527,2020/11/29,2020112901032480,59,20,10,22400.0,224000.0
529,2020/11/29,2020112901030298,59,17,10,22315.0,223150.0
531,2020/11/29,2020112901023604,29,25,10,22542.0,225420.0
533,2020/11/29,2020112901019630,40,20,10,22300.0,223000.0
535,2020/11/29,2020112901015262,46,50,10,21960.0,219600.0
537,2020/11/29,2020112901012792,32,14,40,22032.0,881280.0
539,2020/11/29,2020112901011583,55,14,10,22500.0,225000.0
541,2020/11/29,2020112901008998,25,38,10,23200.0,232000.0
543,2020/11/29,2020112901007992,28,17,10,23200.0,232000.0
545,2020/11/29,2020112901006363,58,45,10,22920.0,229200.0
547,2020/11/26,2020112601043403,8,43,10,21400.0,214000.0
549,2020/11/26,2020112601040698,8,45,10,21500.0,215000.0
551,2020/12/02,2020120201028665,33,51,10,20010.0,200100.0
553,2020/12/02,2020120201027790,19,28,10,20601.0,206010.0
555,2020/12/02,2020120201018378,13,28,10,21184.0,211840.0
557,2020/12/02,2020120201008317,26,35,10,20777.0,207770.0
559,2020/12/01,2020120101033346,22,41,10,20875.0,208750.0
561,2020/12/01,2020120101026187,34,45,10,21000.0,210000.0
563,2020/12/01,2020120101024256,29,59,10,21000.0,210000.0
565,2020/11/30,2020113001053902,46,17,10,21301.0,213010.0
567,2020/11/30,2020113001026883,34,55,10,21502.0,215020.0
569,2020/11/30,2020113001008608,49,58,10,21609.0,216090.0
571,2020/11/29,2020112901050918,32,25,20,21757.0,435140.0
573,2020/11/29,2020112901048758,28,45,20,22202.0,444040.0
575,2020/11/29,2020112901047246,45,25,10,22305.0,223050.0
577,2020/11/29,2020112901034462,28,16,10,22400.0,224000.0
579,2020/11/29,2020112901030452,59,34,10,22315.0,223150.0
581,2020/11/29,2020112901023684,29,25,10,22542.0,225420.0
583,2020/11/29,2020112901020801,49,25,20,22542.0,450840.0
585,2020/11/29,2020112901015357,50,50,10,21900.0,219000.0
587,2020/11/29,2020112901014198,28,58,10,22000.0,220000.0
589,2020/11/29,2020112901012270,53,14,10,22100.0,221000.0
591,2020/11/29,2020112901008999,25,57,10,23200.0,232000.0
593,2020/11/29,2020112901008124,57,26,10,23378.0,233780.0
595,2020/11/29,2020112901007041,28,14,15,22921.0,343815.0
597,2020/11/29,2020112901000210,35,20,10,21600.0,216000.0
599,2020/11/26,2020112601040819,16,26,10,21500.0,215000.0
501,2020/11/26,2020112601037073,36,34,10,21800.0,218000.0
503,2020/11/26,2020112601034012,16,58,10,22001.0,220010.0
505,2020/11/26,2020112601026164,58,58,10,22000.0,220000.0
507,2020/11/26,2020112601024719,34,56,10,22410.0,224100.0
509,2020/11/26,2020112601019926,25,1,10,22560.0,225600.0
511,2020/11/26,2020112601016850,8,25,10,22900.0,229000.0
513,2020/11/26,2020112601015909,28,25,50,22900.0,1145000.0
515,2020/11/26,2020112601014282,45,26,10,22800.0,228000.0
517,2020/11/26,2020112601010217,37,39,15,22750.0,341250.0
519,2020/11/26,2020112601006854,39,8,10,22300.0,223000.0
521,2020/11/26,2020112601005889,8,26,10,22000.0,220000.0
523,2020/11/26,2020112601005177,37,17,10,22800.0,228000.0
525,2020/11/26,2020112601004069,57,6,10,22500.0,225000.0
527,2020/11/26,2020112601003037,46,34,10,22800.0,228000.0
529,2020/11/26,2020112601001906,46,16,10,22542.0,225420.0
531,2020/11/25,2020112501032893,49,43,10,21700.0,217000.0
533,2020/11/25,2020112501030540,52,44,10,21700.0,217000.0
535,2020/11/25,2020112501026526,7,58,10,21900.0,219000.0
537,2020/11/25,2020112501024986,22,38,10,21500.0,215000.0
539,2020/11/25,2020112501024027,45,28,10,21000.0,210000.0
541,2020/11/25,2020112501022731,32,35,10,21096.0,210960.0
543,2020/11/25,2020112501020642,46,13,10,20604.0,206040.0
545,2020/11/25,2020112501020447,21,45,10,20550.0,205500.0
547,2020/11/25,2020112501010041,49,58,10,20030.0,200300.0
549,2020/11/25,2020112501000904,50,34,10,20278.0,202780.0
551,2020/11/26,2020112601037074,55,34,10,21600.0,216000.0
553,2020/11/26,2020112601034013,37,58,10,22000.0,220000.0
555,2020/11/26,2020112601028802,40,49,10,22000.0,220000.0
557,2020/11/26,2020112601024720,42,56,10,22410.0,224100.0
559,2020/11/26,2020112601020598,16,50,10,22550.0,225500.0
561,2020/11/26,2020112601017252,34,58,10,22600.0,226000.0
563,2020/11/26,2020112601016447,58,25,10,22900.0,229000.0
565,2020/11/26,2020112601014403,37,14,10,22800.0,228000.0
567,2020/11/26,2020112601010483,34,17,10,22800.0,228000.0
569,2020/11/26,2020112601007660,14,58,10,22405.0,224050.0
571,2020/11/26,2020112601005890,45,26,10,22000.0,220000.0
573,2020/11/26,2020112601005526,50,26,10,22344.0,223440.0
575,2020/11/26,2020112601004458,35,6,10,22800.0,228000.0
577,2020/11/26,2020112601003712,22,34,10,22542.0,225420.0
579,2020/11/26,2020112601002494,37,58,10,22900.0,229000.0
581,2020/11/25,2020112501034042,6,43,10,21700.0,217000.0
583,2020/11/25,2020112501031467,41,19,10,21700.0,217000.0
585,2020/11/25,2020112501027623,49,58,10,21900.0,219000.0
587,2020/11/25,2020112501026153,26,56,10,21500.0,215000.0
589,2020/11/25,2020112501024565,51,56,10,21420.0,214200.0
591,2020/11/25,2020112501023077,38,59,10,21517.0,215170.0
593,2020/11/25,2020112501020775,46,56,10,20683.0,206830.0
595,2020/11/25,2020112501020534,4,13,10,20604.0,206040.0
597,2020/11/25,2020112501014130,26,46,10,20000.0,200000.0
599,2020/11/25,2020112501008594,59,34,10,20200.0,202000.0
601,2020/11/26,2020112601034014,13,58,20,22000.0,440000.0
603,2020/11/26,2020112601029560,14,41,10,22001.0,220010.0
605,2020/11/26,2020112601024780,37,58,20,22400.0,448000.0
607,2020/11/26,2020112601024201,42,58,10,22600.0,226000.0
609,2020/11/26,2020112601017610,38,25,10,22900.0,229000.0
611,2020/11/26,2020112601016628,45,25,30,22900.0,687000.0
613,2020/11/26,2020112601014725,37,58,10,22890.0,228900.0
615,2020/11/26,2020112601010745,1,3,10,22800.0,228000.0
617,2020/11/26,2020112601008063,37,43,10,22799.0,227990.0
619,2020/11/26,2020112601006096,14,59,10,22400.0,224000.0
621,2020/11/26,2020112601005683,45,26,10,22100.0,221000.0
623,2020/11/26,2020112601005023,50,34,10,22405.0,224050.0
625,2020/11/26,2020112601003713,57,34,10,22500.0,225000.0
627,2020/11/26,2020112601002509,38,34,10,22950.0,229500.0
629,2020/11/26,2020112601001122,14,26,10,22100.0,221000.0
631,2020/11/25,2020112501031585,49,28,10,21800.0,218000.0
633,2020/11/25,2020112501028344,52,58,10,21900.0,219000.0
635,2020/11/25,2020112501026165,58,17,10,21900.0,219000.0
637,2020/11/25,2020112501024624,50,58,10,21420.0,214200.0
639,2020/11/25,2020112501023243,32,56,10,21096.0,210960.0
641,2020/11/25,2020112501020782,36,7,10,20683.0,206830.0
643,2020/11/25,2020112501020576,48,13,10,20604.0,206040.0
645,2020/11/25,2020112501017819,45,35,10,20200.0,202000.0
647,2020/11/25,2020112501009346,50,34,10,20101.0,201010.0
649,2020/11/24,2020112401029224,45,7,10,20286.0,202860.0
651,2020/11/26,2020112601034015,39,58,10,22000.0,220000.0
653,2020/11/26,2020112601030461,34,32,13,22000.0,286000.0
655,2020/11/26,2020112601024781,14,58,20,22001.0,440020.0
657,2020/11/26,2020112601024238,59,58,40,22450.0,898000.0
659,2020/11/26,2020112601017861,38,25,10,22900.0,229000.0
661,2020/11/26,2020112601016721,28,25,50,22900.0,1145000.0
663,2020/11/26,2020112601015071,37,25,20,22900.0,458000.0
665,2020/11/26,2020112601012953,21,51,10,22800.0,228000.0
667,2020/11/26,2020112601009371,37,43,20,22799.0,455980.0
669,2020/11/26,2020112601006665,14,41,20,22300.0,446000.0
671,2020/11/26,2020112601005888,42,26,10,22000.0,220000.0
673,2020/11/26,2020112601005176,37,45,10,22800.0,228000.0
675,2020/11/26,2020112601004068,50,6,10,22543.0,225430.0
677,2020/11/26,2020112601002846,38,58,10,22700.0,227000.0
679,2020/11/26,2020112601001559,8,58,10,22500.0,225000.0
681,2020/11/25,2020112501032812,49,44,10,21700.0,217000.0
683,2020/11/25,2020112501029603,58,47,10,21650.0,216500.0
685,2020/11/25,2020112501026477,25,58,10,21900.0,219000.0
687,2020/11/25,2020112501024837,58,14,10,21500.0,215000.0
689,2020/11/25,2020112501023488,34,56,10,21096.0,210960.0
691,2020/11/25,2020112501022730,32,36,10,21095.0,210950.0
693,2020/11/25,2020112501020610,45,13,10,20604.0,206040.0
695,2020/11/25,2020112501020391,20,45,10,20500.0,205000.0
697,2020/11/25,2020112501009347,25,34,10,20100.0,201000.0
699,2020/11/25,2020112501000436,55,45,10,19881.0,198810.0

501,2020/11/26,2020112601037073,36,34,10,21800.0,218000.0
503,2020/11/26,2020112601034012,16,58,10,22001.0,220010.0
505,2020/11/26,2020112601026164,58,58,10,22000.0,220000.0
507,2020/11/26,2020112601024719,34,56,10,22410.0,224100.0
509,2020/11/26,2020112601019926,25,1,10,22560.0,225600.0
511,2020/11/26,2020112601016850,8,25,10,22900.0,229000.0
513,2020/11/26,2020112601015909,28,25,50,22900.0,1145000.0
515,2020/11/26,2020112601014282,45,26,10,22800.0,228000.0
517,2020/11/26,2020112601010217,37,39,15,22750.0,341250.0
519,2020/11/26,2020112601006854,39,8,10,22300.0,223000.0
521,2020/11/26,2020112601005889,8,26,10,22000.0,220000.0
523,2020/11/26,2020112601005177,37,17,10,22800.0,228000.0
525,2020/11/26,2020112601004069,57,6,10,22500.0,225000.0
527,2020/11/26,2020112601003037,46,34,10,22800.0,228000.0
529,2020/11/26,2020112601001906,46,16,10,22542.0,225420.0
531,2020/11/25,2020112501032893,49,43,10,21700.0,217000.0
533,2020/11/25,2020112501030540,52,44,10,21700.0,217000.0
535,2020/11/25,2020112501026526,7,58,10,21900.0,219000.0
537,2020/11/25,2020112501024986,22,38,10,21500.0,215000.0
539,2020/11/25,2020112501024027,45,28,10,21000.0,210000.0
541,2020/11/25,2020112501022731,32,35,10,21096.0,210960.0
543,2020/11/25,2020112501020642,46,13,10,20604.0,206040.0
545,2020/11/25,2020112501020447,21,45,10,20550.0,205500.0
547,2020/11/25,2020112501010041,49,58,10,20030.0,200300.0
549,2020/11/25,2020112501000904,50,34,10,20278.0,202780.0
551,2020/11/26,2020112601037074,55,34,10,21600.0,216000.0
553,2020/11/26,2020112601034013,37,58,10,22000.0,220000.0
555,2020/11/26,2020112601028802,40,49,10,22000.0,220000.0
557,2020/11/26,2020112601024720,42,56,10,22410.0,224100.0
559,2020/11/26,2020112601020598,16,50,10,22550.0,225500.0
561,2020/11/26,2020112601017252,34,58,10,22600.0,226000.0
563,2020/11/26,2020112601016447,58,25,10,22900.0,229000.0
565,2020/11/26,2020112601014403,37,14,10,22800.0,228000.0
567,2020/11/26,2020112601010483,34,17,10,22800.0,228000.0
569,2020/11/26,2020112601007660,14,58,10,22405.0,224050.0
571,2020/11/26,2020112601005890,45,26,10,22000.0,220000.0
573,2020/11/26,2020112601005526,50,26,10,22344.0,223440.0
575,2020/11/26,2020112601004458,35,6,10,22800.0,228000.0
577,2020/11/26,2020112601003712,22,34,10,22542.0,225420.0
579,2020/11/26,2020112601002494,37,58,10,22900.0,229000.0
581,2020/11/25,2020112501034042,6,43,10,21700.0,217000.0
583,2020/11/25,2020112501031467,41,19,10,21700.0,217000.0
585,2020/11/25,2020112501027623,49,58,10,21900.0,219000.0
587,2020/11/25,2020112501026153,26,56,10,21500.0,215000.0
589,2020/11/25,2020112501024565,51,56,10,21420.0,214200.0
591,2020/11/25,2020112501023077,38,59,10,21517.0,215170.0
593,2020/11/25,2020112501020775,46,56,10,20683.0,206830.0
595,2020/11/25,2020112501020534,4,13,10,20604.0,206040.0
597,2020/11/25,2020112501014130,26,46,10,20000.0,200000.0
599,2020/11/25,2020112501008594,59,34,10,20200.0,202000.0
601,2020/11/26,2020112601034014,13,58,20,22000.0,440000.0
603,2020/11/26,2020112601029560,14,41,10,22001.0,220010.0
605,2020/11/26,2020112601024780,37,58,20,22400.0,448000.0
607,2020/11/26,2020112601024201,42,58,10,22600.0,226000.0
609,2020/11/26,2020112601017610,38,25,10,22900.0,229000.0
611,2020/11/26,2020112601016628,45,25,30,22900.0,687000.0
613,2020/11/26,2020112601014725,37,58,10,22890.0,228900.0
615,2020/11/26,2020112601010745,1,3,10,22800.0,228000.0
617,2020/11/26,2020112601008063,37,43,10,22799.0,227990.0
619,2020/11/26,2020112601006096,14,59,10,22400.0,224000.0
621,2020/11/26,2020112601005683,45,26,10,22100.0,221000.0
623,2020/11/26,2020112601005023,50,34,10,22405.0,224050.0
625,2020/11/26,2020112601003713,57,34,10,22500.0,225000.0
627,2020/11/26,2020112601002509,38,34,10,22950.0,229500.0
629,2020/11/26,2020112601001122,14,26,10,22100.0,221000.0
631,2020/11/25,2020112501031585,49,28,10,21800.0,218000.0
633,2020/11/25,2020112501028344,52,58,10,21900.0,219000.0
635,2020/11/25,2020112501026165,58,17,10,21900.0,219000.0
637,2020/11/25,2020112501024624,50,58,10,21420.0,214200.0
639,2020/11/25,2020112501023243,32,56,10,21096.0,210960.0
641,2020/11/25,2020112501020782,36,7,10,20683.0,206830.0
643,2020/11/25,2020112501020576,48,13,10,20604.0,206040.0
645,2020/11/25,2020112501017819,45,35,10,20200.0,202000.0
647,2020/11/25,2020112501009346,50,34,10,20101.0,201010.0
649,2020/11/24,2020112401029224,45,7,10,20286.0,202860.0
651,2020/11/26,2020112601034015,39,58,10,22000.0,220000.0
653,2020/11/26,2020112601030461,34,32,13,22000.0,286000.0
655,2020/11/26,2020112601024781,14,58,20,22001.0,440020.0
657,2020/11/26,2020112601024238,59,58,40,22450.0,898000.0
659,2020/11/26,2020112601017861,38,25,10,22900.0,229000.0
661,2020/11/26,2020112601016721,28,25,50,22900.0,1145000.0
663,2020/11/26,2020112601015071,37,25,20,22900.0,458000.0
665,2020/11/26,2020112601012953,21,51,10,22800.0,228000.0
667,2020/11/26,2020112601009371,37,43,20,22799.0,455980.0
669,2020/11/26,2020112601006665,14,41,20,22300.0,446000.0
671,2020/11/26,2020112601005888,42,26,10,22000.0,220000.0
673,2020/11/26,2020112601005176,37,45,10,22800.0,228000.0
675,2020/11/26,2020112601004068,50,6,10,22543.0,225430.0
677,2020/11/26,2020112601002846,38,58,10,22700.0,227000.0
679,2020/11/26,2020112601001559,8,58,10,22500.0,225000.0
681,2020/11/25,2020112501032812,49,44,10,21700.0,217000.0
683,2020/11/25,2020112501029603,58,47,10,21650.0,216500.0
685,2020/11/25,2020112501026477,25,58,10,21900.0,219000.0
687,2020/11/25,2020112501024837,58,14,10,21500.0,215000.0
689,2020/11/25,2020112501023488,34,56,10,21096.0,210960.0
691,2020/11/25,2020112501022730,32,36,10,21095.0,210950.0
693,2020/11/25,2020112501020610,45,13,10,20604.0,206040.0
695,2020/11/25,2020112501020391,20,45,10,20500.0,205000.0
697,2020/11/25,2020112501009347,25,34,10,20100.0,201000.0
699,2020/11/25,2020112501000436,55,45,10,19881.0,198810.0
601,2020/11/24,2020112401029223,26,7,10,20287.0,202870.0
603,2020/11/23,2020112301010222,33,38,10,20700.0,207000.0
605,2020/11/23,2020112301005930,22,50,10,20904.0,209040.0
607,2020/11/23,2020112301003202,50,41,10,20495.0,204950.0
609,2020/11/22,2020112201028409,58,50,10,19750.0,197500.0
611,2020/11/22,2020112201021077,8,34,10,20344.0,203440.0
613,2020/11/22,2020112201013507,26,25,10,20765.0,207650.0
615,2020/11/22,2020112201012911,35,46,10,21000.0,210000.0
617,2020/11/22,2020112201006562,28,25,10,21150.0,211500.0
619,2020/11/22,2020112201006558,5,25,30,21216.0,636480.0
621,2020/11/22,2020112201004800,26,3,10,21560.0,215600.0
623,2020/11/22,2020112201002921,26,48,10,22200.0,222000.0
625,2020/11/22,2020112201001910,51,34,10,22378.0,223780.0
627,2020/11/22,2020112201001303,28,25,30,22019.0,660570.0
629,2020/11/22,2020112201000261,45,25,10,20750.0,207500.0
631,2020/11/22,2020112201000139,8,25,10,20750.0,207500.0
633,2020/11/22,2020112201000104,8,25,10,20750.0,207500.0
635,2020/11/19,2020111901017107,43,25,20,20344.0,406880.0
637,2020/11/19,2020111901015575,16,25,10,20344.0,203440.0
639,2020/11/19,2020111901015202,45,25,10,20344.0,203440.0
641,2020/11/19,2020111901014872,26,25,30,20344.0,610320.0
643,2020/11/19,2020111901013712,41,28,10,20343.0,203430.0
645,2020/11/19,2020111901013241,50,57,10,20340.0,203400.0
647,2020/11/19,2020111901012533,26,25,10,20344.0,203440.0
649,2020/11/19,2020111901011705,36,25,10,20344.0,203440.0
651,2020/11/23,2020112301011871,58,58,10,20500.0,205000.0
653,2020/11/23,2020112301008669,55,17,10,21000.0,210000.0
655,2020/11/23,2020112301003203,50,44,10,20495.0,204950.0
657,2020/11/22,2020112201028410,51,50,10,19700.0,197000.0
659,2020/11/22,2020112201021654,51,34,10,20340.0,203400.0
661,2020/11/22,2020112201013508,58,25,60,20750.0,1245000.0
663,2020/11/22,2020112201013504,34,25,20,20801.0,416020.0
665,2020/11/22,2020112201006563,56,25,10,20770.0,207700.0
667,2020/11/22,2020112201006559,57,25,10,21216.0,212160.0
669,2020/11/22,2020112201005120,28,48,10,21200.0,212000.0
671,2020/11/22,2020112201003978,58,14,10,21900.0,219000.0
673,2020/11/22,2020112201001955,33,34,10,22378.0,223780.0
675,2020/11/22,2020112201001378,34,25,20,22019.0,440380.0
677,2020/11/22,2020112201000263,58,25,150,20750.0,3112500.0
679,2020/11/22,2020112201000188,45,25,10,20750.0,207500.0
681,2020/11/22,2020112201000105,57,25,10,20750.0,207500.0
683,2020/11/19,2020111901017113,45,25,10,20344.0,203440.0
685,2020/11/19,2020111901016191,29,25,10,20344.0,203440.0
687,2020/11/19,2020111901015250,42,40,10,20308.0,203080.0
689,2020/11/19,2020111901014873,45,25,20,20344.0,406880.0
691,2020/11/19,2020111901013768,26,25,50,20344.0,1017200.0
693,2020/11/19,2020111901013282,56,25,10,20344.0,203440.0
695,2020/11/19,2020111901012937,33,25,10,20344.0,203440.0
697,2020/11/19,2020111901011973,45,25,10,20344.0,203440.0
699,2020/11/19,2020111901010662,5,34,10,20340.0,203400.0
701,2020/11/23,2020112301013368,50,58,10,20700.0,207000.0
703,2020/11/23,2020112301009252,49,17,10,20600.0,206000.0
705,2020/11/23,2020112301005360,16,14,10,20900.0,209000.0
707,2020/11/23,2020112301001045,58,21,10,20094.0,200940.0
709,2020/11/22,2020112201021655,51,34,10,20335.0,203350.0
711,2020/11/22,2020112201013509,25,25,200,20750.0,4150000.0
713,2020/11/22,2020112201013505,57,25,10,20800.0,208000.0
715,2020/11/22,2020112201007229,21,56,10,20760.0,207600.0
717,2020/11/22,2020112201006560,45,25,20,21216.0,424320.0
719,2020/11/22,2020112201005189,56,48,10,21000.0,210000.0
721,2020/11/22,2020112201003979,58,34,10,22000.0,220000.0
723,2020/11/22,2020112201001982,26,58,10,22377.0,223770.0
725,2020/11/22,2020112201001664,28,17,20,22019.0,440380.0
727,2020/11/22,2020112201000990,51,34,10,21165.0,211650.0
729,2020/11/22,2020112201000207,57,25,20,20750.0,415000.0
731,2020/11/22,2020112201000106,56,25,10,20750.0,207500.0
733,2020/11/19,2020111901017168,58,25,60,20344.0,1220640.0
735,2020/11/19,2020111901016403,34,25,20,20344.0,406880.0
737,2020/11/19,2020111901015425,45,25,10,20344.0,203440.0
739,2020/11/19,2020111901014972,49,25,10,20344.0,203440.0
741,2020/11/19,2020111901013777,26,25,50,20344.0,1017200.0
743,2020/11/19,2020111901013423,47,25,20,20344.0,406880.0
745,2020/11/19,2020111901012988,3,25,10,20344.0,203440.0
747,2020/11/19,2020111901012014,59,25,10,20344.0,203440.0
749,2020/11/19,2020111901010843,35,33,10,20340.0,203400.0
751,2020/11/23,2020112301017060,58,58,10,20700.0,207000.0
753,2020/11/23,2020112301009256,41,17,10,20500.0,205000.0
755,2020/11/23,2020112301005535,26,42,10,20904.0,209040.0
757,2020/11/23,2020112301002737,57,6,10,20480.0,204800.0
759,2020/11/22,2020112201022531,34,50,10,19929.0,199290.0
761,2020/11/22,2020112201020977,58,38,10,20355.0,203550.0
763,2020/11/22,2020112201013506,51,25,10,20800.0,208000.0
765,2020/11/22,2020112201009244,57,49,10,21000.0,210000.0
767,2020/11/22,2020112201006561,28,25,10,21160.0,211600.0
769,2020/11/22,2020112201005190,58,48,60,20800.0,1248000.0
771,2020/11/22,2020112201004305,48,1,10,21588.0,215880.0
773,2020/11/22,2020112201002833,28,48,10,22200.0,222000.0
775,2020/11/22,2020112201001847,22,17,10,22019.0,220190.0
777,2020/11/22,2020112201001225,28,25,10,21588.0,215880.0
779,2020/11/22,2020112201000242,8,25,10,20750.0,207500.0
781,2020/11/22,2020112201000119,1,25,10,20750.0,207500.0
783,2020/11/19,2020111901023843,58,46,10,20344.0,203440.0
785,2020/11/19,2020111901017045,26,25,10,20344.0,203440.0
787,2020/11/19,2020111901015538,3,25,10,20344.0,203440.0
789,2020/11/19,2020111901015018,35,25,10,20344.0,203440.0
791,2020/11/19,2020111901014871,26,25,10,20344.0,203440.0
793,2020/11/19,2020111901013603,33,17,10,20302.0,203020.0
795,2020/11/19,2020111901013067,42,25,10,20344.0,203440.0
797,2020/11/19,2020111901012527,50,25,10,20344.0,203440.0
799,2020/11/19,2020111901011559,38,25,20,20344.0,406880.0

601,2020/11/24,2020112401029223,26,7,10,20287.0,202870.0
603,2020/11/23,2020112301010222,33,38,10,20700.0,207000.0
605,2020/11/23,2020112301005930,22,50,10,20904.0,209040.0
607,2020/11/23,2020112301003202,50,41,10,20495.0,204950.0
609,2020/11/22,2020112201028409,58,50,10,19750.0,197500.0
611,2020/11/22,2020112201021077,8,34,10,20344.0,203440.0
613,2020/11/22,2020112201013507,26,25,10,20765.0,207650.0
615,2020/11/22,2020112201012911,35,46,10,21000.0,210000.0
617,2020/11/22,2020112201006562,28,25,10,21150.0,211500.0
619,2020/11/22,2020112201006558,5,25,30,21216.0,636480.0
621,2020/11/22,2020112201004800,26,3,10,21560.0,215600.0
623,2020/11/22,2020112201002921,26,48,10,22200.0,222000.0
625,2020/11/22,2020112201001910,51,34,10,22378.0,223780.0
627,2020/11/22,2020112201001303,28,25,30,22019.0,660570.0
629,2020/11/22,2020112201000261,45,25,10,20750.0,207500.0
631,2020/11/22,2020112201000139,8,25,10,20750.0,207500.0
633,2020/11/22,2020112201000104,8,25,10,20750.0,207500.0
635,2020/11/19,2020111901017107,43,25,20,20344.0,406880.0
637,2020/11/19,2020111901015575,16,25,10,20344.0,203440.0
639,2020/11/19,2020111901015202,45,25,10,20344.0,203440.0
641,2020/11/19,2020111901014872,26,25,30,20344.0,610320.0
643,2020/11/19,2020111901013712,41,28,10,20343.0,203430.0
645,2020/11/19,2020111901013241,50,57,10,20340.0,203400.0
647,2020/11/19,2020111901012533,26,25,10,20344.0,203440.0
649,2020/11/19,2020111901011705,36,25,10,20344.0,203440.0
651,2020/11/23,2020112301011871,58,58,10,20500.0,205000.0
653,2020/11/23,2020112301008669,55,17,10,21000.0,210000.0
655,2020/11/23,2020112301003203,50,44,10,20495.0,204950.0
657,2020/11/22,2020112201028410,51,50,10,19700.0,197000.0
659,2020/11/22,2020112201021654,51,34,10,20340.0,203400.0
661,2020/11/22,2020112201013508,58,25,60,20750.0,1245000.0
663,2020/11/22,2020112201013504,34,25,20,20801.0,416020.0
665,2020/11/22,2020112201006563,56,25,10,20770.0,207700.0
667,2020/11/22,2020112201006559,57,25,10,21216.0,212160.0
669,2020/11/22,2020112201005120,28,48,10,21200.0,212000.0
671,2020/11/22,2020112201003978,58,14,10,21900.0,219000.0
673,2020/11/22,2020112201001955,33,34,10,22378.0,223780.0
675,2020/11/22,2020112201001378,34,25,20,22019.0,440380.0
677,2020/11/22,2020112201000263,58,25,150,20750.0,3112500.0
679,2020/11/22,2020112201000188,45,25,10,20750.0,207500.0
681,2020/11/22,2020112201000105,57,25,10,20750.0,207500.0
683,2020/11/19,2020111901017113,45,25,10,20344.0,203440.0
685,2020/11/19,2020111901016191,29,25,10,20344.0,203440.0
687,2020/11/19,2020111901015250,42,40,10,20308.0,203080.0
689,2020/11/19,2020111901014873,45,25,20,20344.0,406880.0
691,2020/11/19,2020111901013768,26,25,50,20344.0,1017200.0
693,2020/11/19,2020111901013282,56,25,10,20344.0,203440.0
695,2020/11/19,2020111901012937,33,25,10,20344.0,203440.0
697,2020/11/19,2020111901011973,45,25,10,20344.0,203440.0
699,2020/11/19,2020111901010662,5,34,10,20340.0,203400.0
701,2020/11/23,2020112301013368,50,58,10,20700.0,207000.0
703,2020/11/23,2020112301009252,49,17,10,20600.0,206000.0
705,2020/11/23,2020112301005360,16,14,10,20900.0,209000.0
707,2020/11/23,2020112301001045,58,21,10,20094.0,200940.0
709,2020/11/22,2020112201021655,51,34,10,20335.0,203350.0
711,2020/11/22,2020112201013509,25,25,200,20750.0,4150000.0
713,2020/11/22,2020112201013505,57,25,10,20800.0,208000.0
715,2020/11/22,2020112201007229,21,56,10,20760.0,207600.0
717,2020/11/22,2020112201006560,45,25,20,21216.0,424320.0
719,2020/11/22,2020112201005189,56,48,10,21000.0,210000.0
721,2020/11/22,2020112201003979,58,34,10,22000.0,220000.0
723,2020/11/22,2020112201001982,26,58,10,22377.0,223770.0
725,2020/11/22,2020112201001664,28,17,20,22019.0,440380.0
727,2020/11/22,2020112201000990,51,34,10,21165.0,211650.0
729,2020/11/22,2020112201000207,57,25,20,20750.0,415000.0
731,2020/11/22,2020112201000106,56,25,10,20750.0,207500.0
733,2020/11/19,2020111901017168,58,25,60,20344.0,1220640.0
